incident_id,nature,area,agency,reported_dt_raw,address,reported_dt,year,month,day,hour,dow,nature_grp,lat,lon
24-P08549,VIN INSPECTION,PD8,PPD,14:57:12 04/17/24,"485 WILLARD AVE, Pocatello, ID 83201",2024-04-17 14:57:12,2024,4,17,14,2,OTHER,42.8838377,-112.4478539
24-P08583,THEFT,PD8,PPD,02:25:57 04/18/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-04-18 02:25:57,2024,4,18,2,3,PROPERTY,42.8771092,-112.4417667
24-P08593,CHILD PROTECTIO,PD8,PPD,09:01:00 04/18/24,"285 JEFFERSON AVE, Pocatello, ID 83201",2024-04-18 09:01:00,2024,4,18,9,3,OTHER,42.8802014,-112.4417543
24-P08620,ABANDONED VEHIC,PD8,PPD,11:24:29 04/18/24,"615 RANDOLPH AVE, Pocatello, ID 83201",2024-04-18 11:24:29,2024,4,18,11,3,TRAFFIC,42.8863196,-112.4429149
24-P08752,SUSPICIOUS,PD8,PPD,22:07:41 04/19/24,"254 WILLARD AVE, Pocatello, ID 83201",2024-04-19 22:07:41,2024,4,19,22,4,OTHER,42.8797362,-112.4476556
24-P08805,ANIMAL PROBLEM,PD8,PPD,16:51:13 04/20/24,"618 E PINE ST, Pocatello, ID 83201",2024-04-20 16:51:13,2024,4,20,16,5,OTHER,42.8842666,-112.4449482
24-P08822,NOISE COMPLAINT,PD8,PPD,23:41:07 04/20/24,"265 JEFFERSON AVE, Pocatello, ID 83201",2024-04-20 23:41:07,2024,4,20,23,5,DISORDER,42.8798835,-112.4417505
24-P08829,K9 DEPLOYMENT,PD8,PPD,02:06:40 04/21/24,"N 9TH AVE & E YOUNG ST, Pocatello, ID 83201",2024-04-21 02:06:40,2024,4,21,2,6,OTHER,,
24-P08844,ATTEMPT-LOCATE,PD8,PPD,11:19:37 04/21/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-04-21 11:19:37,2024,4,21,11,6,OTHER,42.8771092,-112.4417667
24-P08866,DISTURBANCE,PD8,PPD,19:16:13 04/21/24,"846 E POPLAR ST, Pocatello, ID 83201",2024-04-21 19:16:13,2024,4,21,19,6,DISORDER,42.886065,-112.4422249
24-P08868,ATTEMPT-LOCATE,PD8,PPD,19:16:16 04/21/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-04-21 19:16:16,2024,4,21,19,6,OTHER,42.8771092,-112.4417667
24-P08879,DISTURBANCE,PD8,PPD,23:42:51 04/21/24,"653 JEFFERSON AVE, Pocatello, ID 83201",2024-04-21 23:42:51,2024,4,21,23,6,DISORDER,42.8869116,-112.4417047
24-P08904,CODE ENFORCE,PD8,PPD,09:02:58 04/22/24,"630 WILLARD AVE, Pocatello, ID 83201",2024-04-22 09:02:58,2024,4,22,9,0,OTHER,42.8865883,-112.4476129
24-P08906,PARKING PROBLEM,PD8,PPD,07:32:40 04/22/24,"804 PARK AVE, Pocatello, ID 83201",2024-04-22 07:32:40,2024,4,22,7,0,OTHER,42.8896661,-112.4438978
24-P08907,JUVENILE PROB,PD8,PPD,09:45:19 04/22/24,"354 E PINE ST, Pocatello, ID 83201",2024-04-22 09:45:19,2024,4,22,9,0,OTHER,42.884269,-112.4481665
24-P08913,WELFARE CHECK,PD8,PPD,11:17:15 04/22/24,"255 WARREN AVE, Pocatello, ID 83201",2024-04-22 11:17:15,2024,4,22,11,0,SERVICE,42.8797229,-112.4491175
24-P08932,WELFARE CHECK,PD8,PPD,14:49:53 04/22/24,"353 E ELM ST, Pocatello, ID 83201",2024-04-22 14:49:53,2024,4,22,14,0,SERVICE,42.8788222,-112.4486861
24-P08935,MISSING PERSON,PD8,PPD,15:34:32 04/22/24,"618 E PINE ST, Pocatello, ID 83201",2024-04-22 15:34:32,2024,4,22,15,0,SERVICE,42.8842666,-112.4449482
24-P08941,CODE ENFORCE,PD8,PPD,16:28:21 04/22/24,"469 E CEDAR ST, Pocatello, ID 83201",2024-04-22 16:28:21,2024,4,22,16,0,OTHER,42.887692,-112.4467426
24-P08949,WELFARE CHECK,PD8,PPD,17:30:49 04/22/24,"272 WARREN AVE, Pocatello, ID 83201",2024-04-22 17:30:49,2024,4,22,17,0,SERVICE,42.8800136,-112.4488855
24-P08958,SUSPICIOUS,PD8,PPD,18:03:41 04/22/24,"812 PARK AVE, Pocatello, ID 83201",2024-04-22 18:03:41,2024,4,22,18,0,OTHER,42.8898022,-112.4438965
24-P08968,FIELD INTERVIEW,PD8,PPD,19:51:55 04/22/24,"E ELM ST & WARREN AVE, Pocatello, ID 83201",2024-04-22 19:51:55,2024,4,22,19,0,OTHER,,
24-P08995,SUSPICIOUS,PD8,PPD,05:53:07 04/23/24,"620 WASHINGTON AVE, Pocatello, ID 83201",2024-04-23 05:53:07,2024,4,23,5,1,OTHER,42.8864275,-112.4463781
24-P09076,HARASSMENT,PD8,PPD,19:23:30 04/23/24,"750 PARK AVE, Pocatello, ID 83201",2024-04-23 19:23:30,2024,4,23,19,1,DISORDER,42.888747,-112.4439067
24-P09117,SUSPICIOUS,PD8,PPD,10:48:59 04/24/24,"798 WAYNE AVE, Pocatello, ID 83201",2024-04-24 10:48:59,2024,4,24,10,2,OTHER,42.8895677,-112.4451504
24-P09155,ANIMAL PROBLEM,PD8,PPD,17:07:55 04/24/24,"WARREN AVE & E MAPLE ST, Pocatello, ID 83201",2024-04-24 17:07:55,2024,4,24,17,2,OTHER,,
24-P09162,ANIMAL PROBLEM,PD8,PPD,18:00:25 04/24/24,"610 PARK AVE, Pocatello, ID 83201",2024-04-24 18:00:25,2024,4,24,18,2,OTHER,42.8866577,-112.4439306
24-P09165,TRAFFIC OFFENSE,PD8,PPD,18:00:49 04/24/24,"320 PARK AVE, Pocatello, ID 83201",2024-04-24 18:00:49,2024,4,24,18,2,TRAFFIC,42.8810065,-112.4439706
24-P09198,VIN INSPECTION,PD8,PPD,08:57:25 04/25/24,"185 RANDOLPH AVE, Pocatello, ID 83201",2024-04-25 08:57:25,2024,4,25,8,3,OTHER,42.8783863,-112.4429917
24-P09220,FOUND PROPERTY,PD8,PPD,13:11:42 04/25/24,"648 E POPLAR ST, Pocatello, ID 83201",2024-04-25 13:11:42,2024,4,25,13,3,OTHER,42.8860744,-112.4446605
24-P09275,CODE ENFORCE,PD8,PPD,04:20:31 04/26/24,"770 WAYNE AVE, Pocatello, ID 83201",2024-04-26 04:20:31,2024,4,26,4,4,OTHER,42.8890886,-112.4451529
24-P09282,FRAUD,PD8,PPD,10:57:51 04/26/24,"814 PARK AVE, Pocatello, ID 83201",2024-04-26 10:57:51,2024,4,26,10,4,OTHER,42.8898363,-112.4438961
24-P09366,ASSAULT,PD8,PPD,15:42:09 04/27/24,"220 WILLARD AVE, Pocatello, ID 83201",2024-04-27 15:42:09,2024,4,27,15,5,VIOLENT,42.879194,-112.4476603
24-P09405,WELFARE CHECK,PD8,PPD,08:20:06 04/28/24,"888 E PINE ST APT B4, Pocatello, ID 83201",2024-04-28 08:20:06,2024,4,28,8,6,SERVICE,,
24-P09407,FRAUD,PD8,PPD,08:54:32 04/28/24,"166 WASHINGTON AVE, Pocatello, ID 83201",2024-04-28 08:54:32,2024,4,28,8,6,OTHER,42.8781147,-112.4464441
24-P09519,DISTURBANCE,PD8,PPD,18:48:56 04/29/24,"750 WAYNE AVE, Pocatello, ID 83201",2024-04-29 18:48:56,2024,4,29,18,0,DISORDER,42.8887464,-112.4451546
24-P09568,ACCIDENT,PD8,PPD,13:17:10 04/30/24,"E OAK ST & N 9TH AVE, Pocatello, ID 83201",2024-04-30 13:17:10,2024,4,30,13,1,OTHER,,
24-P09608,DISTURBANCE,PD8,PPD,21:32:02 04/30/24,"888 E PINE ST APT A1, Pocatello, ID 83201",2024-04-30 21:32:02,2024,4,30,21,1,DISORDER,,
24-P09623,NOISE COMPLAINT,PD8,PPD,03:53:39 05/01/24,"100 RANDOLPH AVE, Pocatello, ID 83201",2024-05-01 03:53:39,2024,5,1,3,2,DISORDER,42.877051,-112.442754
24-P09645,WELFARE CHECK,PD8,PPD,12:45:52 05/01/24,"861 JEFFERSON AVE, Pocatello, ID 83201",2024-05-01 12:45:52,2024,5,1,12,2,SERVICE,42.891568,-112.441683
24-P09684,AGENCY ASSIST,PD8,PPD,21:51:58 05/01/24,"144 WARREN AVE, Pocatello, ID 83201",2024-05-01 21:51:58,2024,5,1,21,2,OTHER,42.8777365,-112.4489076
24-P09697,ADULT PROTECTIO,PD8,PPD,09:23:52 05/02/24,"700 RANDOLPH AVE, Pocatello, ID 83201",2024-05-02 09:23:52,2024,5,2,9,3,OTHER,42.887896,-112.442684
24-P09738,WELFARE CHECK,PD8,PPD,17:56:39 05/02/24,"E POPLAR ST & WASHINGTON AVE, Pocatello, ID 83201",2024-05-02 17:56:39,2024,5,2,17,3,SERVICE,,
24-P09763,DISTURBANCE,PD8,PPD,00:00:31 05/03/24,"340 WAYNE AVE, Pocatello, ID 83201",2024-05-03 00:00:31,2024,5,3,0,4,DISORDER,42.8813212,-112.4451746
24-P09799,ANIMAL PROBLEM,PD8,PPD,13:35:05 05/03/24,"WASHINGTON AVE & E WALNUT ST, Pocatello, ID 83201",2024-05-03 13:35:05,2024,5,3,13,4,OTHER,,
24-P09802,ANIMAL PROBLEM,PD8,PPD,14:15:19 05/03/24,"WASHINGTON AVE & E OAK ST, Pocatello, ID 83201",2024-05-03 14:15:19,2024,5,3,14,4,OTHER,,
24-P09815,VIN INSPECTION,PD8,PPD,16:00:29 05/03/24,"630 WASHINGTON AVE, Pocatello, ID 83201",2024-05-03 16:00:29,2024,5,3,16,4,OTHER,42.8865842,-112.4463762
24-P09838,HARASSMENT,PD8,PPD,18:16:39 05/03/24,"255 RANDOLPH AVE, Pocatello, ID 83201",2024-05-03 18:16:39,2024,5,3,18,4,DISORDER,42.8797265,-112.4429787
24-P09840,VANDALISM,PD8,PPD,18:45:51 05/03/24,"340 WAYNE AVE, Pocatello, ID 83201",2024-05-03 18:45:51,2024,5,3,18,4,OTHER,42.8813212,-112.4451746
24-P09864,FIELD INTERVIEW,PD8,PPD,01:56:27 05/04/24,"WASHINGTON AVE & E ELM ST, Pocatello, ID 83201",2024-05-04 01:56:27,2024,5,4,1,5,OTHER,,
24-P09865,DUI,PD8,PPD,01:49:15 05/04/24,"WASHINGTON AVE & E ELM ST, Pocatello, ID 83201",2024-05-04 01:49:15,2024,5,4,1,5,TRAFFIC,,
24-P09867,THEFT,PD8,PPD,02:18:04 05/04/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-04 02:18:04,2024,5,4,2,5,PROPERTY,42.8771092,-112.4417667
24-P09902,ANIMAL PROBLEM,PD8,PPD,15:32:50 05/04/24,"355 PARK AVE, Pocatello, ID 83201",2024-05-04 15:32:50,2024,5,4,15,5,OTHER,42.8815447,-112.4441887
24-P09908,FOUND PROPERTY,PD8,PPD,15:48:43 05/04/24,"255 RANDOLPH AVE, Pocatello, ID 83201",2024-05-04 15:48:43,2024,5,4,15,5,OTHER,42.8797265,-112.4429787
24-P09917,TRAFFIC HAZARD,PD8,PPD,17:38:17 05/04/24,"E MAPLE ST & WARREN AVE, Pocatello, ID 83201",2024-05-04 17:38:17,2024,5,4,17,5,TRAFFIC,,
24-P09924,WELFARE CHECK,PD8,PPD,20:24:19 05/04/24,"495 WILLARD AVE, Pocatello, ID 83201",2024-05-04 20:24:19,2024,5,4,20,5,SERVICE,42.8839986,-112.4478533
24-P09939,WELFARE CHECK,PD8,PPD,00:05:48 05/05/24,"672 RANDOLPH AVE, Pocatello, ID 83201",2024-05-05 00:05:48,2024,5,5,0,6,SERVICE,42.8872365,-112.4426861
24-P09942,WELFARE CHECK,PD8,PPD,00:41:06 05/05/24,"653 JEFFERSON AVE, Pocatello, ID 83201",2024-05-05 00:41:06,2024,5,5,0,6,SERVICE,42.8869116,-112.4417047
24-P09946,WANTED PERSON,PD8,PPD,02:10:06 05/05/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-05 02:10:06,2024,5,5,2,6,OTHER,42.8771092,-112.4417667
24-P09947,DUI,PD8,PPD,02:14:48 05/05/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-05 02:14:48,2024,5,5,2,6,TRAFFIC,42.8771092,-112.4417667
24-P09975,WANTED PERSON,PD8,PPD,14:13:53 05/05/24,"E MAPLE ST & RANDOLPH AVE, Pocatello, ID 83201",2024-05-05 14:13:53,2024,5,5,14,6,OTHER,,
24-P09976,K9 DEPLOYMENT,PD8,PPD,14:19:35 05/05/24,"E MAPLE ST & RANDOLPH AVE, Pocatello, ID 83201",2024-05-05 14:19:35,2024,5,5,14,6,OTHER,,
24-P09993,DISTURBANCE,PD8,PPD,19:22:30 05/05/24,"272 WARREN AVE, Pocatello, ID 83201",2024-05-05 19:22:30,2024,5,5,19,6,DISORDER,42.8800136,-112.4488855
24-P09997,AGENCY ASSIST,PD8,PPD,20:00:28 05/05/24,"469 E CEDAR ST, Pocatello, ID 83201",2024-05-05 20:00:28,2024,5,5,20,6,OTHER,42.887692,-112.4467426
24-P10070,ANIMAL PROBLEM,PD8,PPD,18:00:56 05/06/24,"195 WASHINGTON AVE, Pocatello, ID 83201",2024-05-06 18:00:56,2024,5,6,18,0,OTHER,42.8785649,-112.4466633
24-P10109,TRAFFIC HAZARD,PD8,PPD,09:50:09 05/07/24,"105 PARK AVE, Pocatello, ID 83201",2024-05-07 09:50:09,2024,5,7,9,1,TRAFFIC,42.8771186,-112.4441945
24-P10220,SUSPICIOUS,PD8,PPD,19:05:13 05/08/24,"111 RANDOLPH AVE, Pocatello, ID 83201",2024-05-08 19:05:13,2024,5,8,19,2,OTHER,42.8772091,-112.4429796
24-P10227,ACCIDENT,PD8,PPD,13:03:00 05/06/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-06 13:03:00,2024,5,6,13,0,OTHER,42.8771092,-112.4417667
24-P10255,ABANDONED VEHIC,PD8,PPD,09:56:25 05/09/24,"344 WARREN AVE, Pocatello, ID 83201",2024-05-09 09:56:25,2024,5,9,9,3,TRAFFIC,42.8813841,-112.4488667
24-P10270,ANIMAL PROBLEM,PD8,PPD,12:49:16 05/09/24,"E ELM ST & WASHINGTON AVE, Pocatello, ID 83201",2024-05-09 12:49:16,2024,5,9,12,3,OTHER,,
24-P10305,WELFARE CHECK,PD8,PPD,20:27:16 05/09/24,"789 RANDOLPH AVE, Pocatello, ID 83201",2024-05-09 20:27:16,2024,5,9,20,3,SERVICE,42.8894006,-112.44291
24-P10328,VIN INSPECTION,PD8,PPD,08:12:54 05/10/24,"175 WILLARD AVE, Pocatello, ID 83201",2024-05-10 08:12:54,2024,5,10,8,4,OTHER,42.8782479,-112.4478939
24-P10341,MED ASSIST,PD8,PPD,11:52:00 05/10/24,"249 Jefferson Ave Apt A, Pocatello, ID 83201",2024-05-10 11:52:00,2024,5,10,11,4,OTHER,,
24-P10367,WELFARE CHECK,PD8,PPD,16:15:36 05/10/24,"525 WILLARD AVE, Pocatello, ID 83201",2024-05-10 16:15:36,2024,5,10,16,4,SERVICE,42.884693,-112.4478509
24-P10455,HARASSMENT,PD8,PPD,16:41:38 05/11/24,"618 E PINE ST, Pocatello, ID 83201",2024-05-11 16:41:38,2024,5,11,16,5,DISORDER,42.8842666,-112.4449482
24-P10485,DUI,PD8,PPD,01:35:18 05/12/24,"300 WARREN AVE, Pocatello, ID 83201",2024-05-12 01:35:18,2024,5,12,1,6,TRAFFIC,42.880677,-112.448871
24-P10491,911 VERIFY,PD8,PPD,04:03:36 05/12/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-12 04:03:36,2024,5,12,4,6,OTHER,42.8771092,-112.4417667
24-P10536,WEAPONS OFFENSE,PD8,PPD,20:08:00 05/12/24,"618 E PINE ST, Pocatello, ID 83201",2024-05-12 20:08:00,2024,5,12,20,6,VIOLENT,42.8842666,-112.4449482
24-P10586,AGENCY ASSIST,PD8,PPD,12:05:18 05/13/24,"305 JEFFERSON AVE, Pocatello, ID 83201",2024-05-13 12:05:18,2024,5,13,12,0,OTHER,42.8808119,-112.4420311
24-P10596,ANIMAL PROBLEM,PD8,PPD,12:52:54 05/13/24,"618 E PINE ST, Pocatello, ID 83201",2024-05-13 12:52:54,2024,5,13,12,0,OTHER,42.8842666,-112.4449482
24-P10598,911 VERIFY,PD8,PPD,13:39:07 05/13/24,"647 RANDOLPH AVE, Pocatello, ID 83201",2024-05-13 13:39:07,2024,5,13,13,0,OTHER,42.886826,-112.4429122
24-P10634,THEFT,PD8,PPD,17:43:44 05/13/24,"682 RANDOLPH AVE, Pocatello, ID 83201",2024-05-13 17:43:44,2024,5,13,17,0,PROPERTY,42.8873948,-112.4426853
24-P10701,ACCIDENT,PD8,PPD,16:10:37 05/14/24,"123 JEFFERSON AVE, Pocatello, ID 83201",2024-05-14 16:10:37,2024,5,14,16,1,OTHER,42.8773984,-112.4417652
24-P10702,ANIMAL PROBLEM,PD8,PPD,16:09:30 05/14/24,"WARREN AVE & E PINE ST, Pocatello, ID 83201",2024-05-14 16:09:30,2024,5,14,16,1,OTHER,,
24-P10728,DISTURBANCE,PD8,PPD,21:22:06 05/14/24,"471 PARK AVE, Pocatello, ID 83201",2024-05-14 21:22:06,2024,5,14,21,1,DISORDER,42.8835897,-112.4441676
24-P10730,TRAFFIC OFFENSE,PD8,PPD,21:47:18 05/14/24,"PARK AVE & E WALNUT ST, Pocatello, ID 83201",2024-05-14 21:47:18,2024,5,14,21,1,TRAFFIC,,
24-P10908,SUSPICIOUS,PD8,PPD,15:32:22 05/16/24,"418 RANDOLPH AVE, Pocatello, ID 83201",2024-05-16 15:32:22,2024,5,16,15,3,OTHER,42.8827692,-112.4427242
24-P10930,WELFARE CHECK,PD8,PPD,20:39:57 05/16/24,"JEFFERSON AVE & REDWOOD ST, Pocatello, ID 83201",2024-05-16 20:39:57,2024,5,16,20,3,SERVICE,,
24-P15357,NOISE COMPLAINT,PD8,PPD,18:43:11 07/04/24,"654 WAYNE AVE, Pocatello, ID 83201",2024-07-04 18:43:11,2024,7,4,18,3,DISORDER,42.8869935,-112.4451283
24-P10950,K9 DEPLOYMENT,PD8,PPD,02:04:43 05/17/24,"E OAK ST & N 10TH AVE, Pocatello, ID 83201",2024-05-17 02:04:43,2024,5,17,2,4,OTHER,,
24-P10951,WANTED PERSON,PD8,PPD,02:07:57 05/17/24,"E OAK ST & N 10TH AVE, Pocatello, ID 83201",2024-05-17 02:07:57,2024,5,17,2,4,OTHER,,
24-P10972,FIELD INTERVIEW,PD8,PPD,10:09:26 05/17/24,"WILLARD AVE & E WALNUT ST, Pocatello, ID 83201",2024-05-17 10:09:26,2024,5,17,10,4,OTHER,,
24-P10975,FIELD INTERVIEW,PD8,PPD,10:46:05 05/17/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-17 10:46:05,2024,5,17,10,4,OTHER,42.8771092,-112.4417667
24-P10983,THEFT,PD8,PPD,11:26:48 05/17/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-17 11:26:48,2024,5,17,11,4,PROPERTY,42.8771092,-112.4417667
24-P10985,THEFT,PD8,PPD,12:10:35 05/17/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-17 12:10:35,2024,5,17,12,4,PROPERTY,42.8771092,-112.4417667
24-P10987,FIELD INTERVIEW,PD8,PPD,12:14:36 05/17/24,"WARREN AVE & E ELM ST, Pocatello, ID 83201",2024-05-17 12:14:36,2024,5,17,12,4,OTHER,,
24-P11025,THEFT,PD8,PPD,15:59:35 05/17/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-17 15:59:35,2024,5,17,15,4,PROPERTY,42.8771092,-112.4417667
24-P11043,WELFARE CHECK,PD8,PPD,20:55:16 05/17/24,"WASHINGTON AVE & E POPLAR ST, Pocatello, ID 83201",2024-05-17 20:55:16,2024,5,17,20,4,SERVICE,,
24-P11060,WANTED PERSON,PD8,PPD,02:12:01 05/18/24,"E MAPLE ST & PARK AVE, Pocatello, ID 83201",2024-05-18 02:12:01,2024,5,18,2,5,OTHER,,
24-P11064,WELFARE CHECK,PD8,PPD,02:55:48 05/18/24,"610 PARK AVE, Pocatello, ID 83201",2024-05-18 02:55:48,2024,5,18,2,5,SERVICE,42.8866577,-112.4439306
24-P11065,DISTURBANCE,PD8,PPD,03:03:31 05/18/24,"E OAK ST & WARREN AVE, Pocatello, ID 83201",2024-05-18 03:03:31,2024,5,18,3,5,DISORDER,,
24-P11070,FOUND PROPERTY,PD8,PPD,07:49:39 05/18/24,"842 PARK AVE, Pocatello, ID 83201",2024-05-18 07:49:39,2024,5,18,7,5,OTHER,42.8903128,-112.4438932
24-P11072,ABANDONED VEHIC,PD8,PPD,16:08:27 05/17/24,"342 RANDOLPH AVE, Pocatello, ID 83201",2024-05-17 16:08:27,2024,5,17,16,4,TRAFFIC,42.8813469,-112.4427349
24-P11075,FIELD INTERVIEW,PD8,PPD,09:33:19 05/18/24,"500 RANDOLPH AVE, Pocatello, ID 83201",2024-05-18 09:33:19,2024,5,18,9,5,OTHER,42.884287,-112.442709
24-P11108,SUSPICIOUS,PD8,PPD,20:05:48 05/18/24,"853 WAYNE AVE, Pocatello, ID 83201",2024-05-18 20:05:48,2024,5,18,20,5,OTHER,42.8904947,-112.4453594
24-P11130,NOISE COMPLAINT,PD8,PPD,00:52:56 05/19/24,"750 PARK AVE, Pocatello, ID 83201",2024-05-19 00:52:56,2024,5,19,0,6,DISORDER,42.888747,-112.4439067
24-P11149,SUSPICIOUS,PD8,PPD,10:43:14 05/19/24,"E CEDAR ST & RANDOLPH AVE, Pocatello, ID 83201",2024-05-19 10:43:14,2024,5,19,10,6,OTHER,,
24-P11176,CIVIL,PD8,PPD,20:32:31 05/19/24,"675 WILLARD AVE, Pocatello, ID 83201",2024-05-19 20:32:31,2024,5,19,20,6,OTHER,42.8872776,-112.4478324
24-P11224,DISTURBANCE,PD8,PPD,11:57:18 05/20/24,"418 RANDOLPH AVE, Pocatello, ID 83201",2024-05-20 11:57:18,2024,5,20,11,0,DISORDER,42.8827692,-112.4427242
24-P11228,GRAFFITI,PD8,PPD,12:21:33 05/20/24,"135 WARREN AVE, Pocatello, ID 83201",2024-05-20 12:21:33,2024,5,20,12,0,OTHER,42.8775686,-112.4491318
24-P11245,WELFARE CHECK,PD8,PPD,15:10:46 05/20/24,"423 PARK AVE, Pocatello, ID 83201",2024-05-20 15:10:46,2024,5,20,15,0,SERVICE,42.8828349,-112.4441754
24-P11462,AGENCY ASSIST,PD8,PPD,07:04:38 05/23/24,"330 WAYNE AVE, Pocatello, ID 83201",2024-05-23 07:04:38,2024,5,23,7,3,OTHER,42.8811636,-112.4451777
24-P11472,ANIMAL PROBLEM,PD8,PPD,10:08:37 05/23/24,"618 E PINE ST, Pocatello, ID 83201",2024-05-23 10:08:37,2024,5,23,10,3,OTHER,42.8842666,-112.4449482
24-P11555,ANIMAL PROBLEM,PD8,PPD,10:18:51 05/24/24,"261 RANDOLPH AVE, Pocatello, ID 83201",2024-05-24 10:18:51,2024,5,24,10,4,OTHER,42.8798231,-112.4429771
24-P11619,DISTURBANCE,PD8,PPD,20:27:45 05/24/24,"618 E PINE ST, Pocatello, ID 83201",2024-05-24 20:27:45,2024,5,24,20,4,DISORDER,42.8842666,-112.4449482
24-P11640,WELFARE CHECK,PD8,PPD,05:19:59 05/25/24,"618 E PINE ST, Pocatello, ID 83201",2024-05-25 05:19:59,2024,5,25,5,5,SERVICE,42.8842666,-112.4449482
24-P11643,ALCOHOL OFFENSE,PD8,PPD,06:20:44 05/25/24,"105 JEFFERSON AVE, Pocatello, ID 83201",2024-05-25 06:20:44,2024,5,25,6,5,OTHER,42.8771092,-112.4417667
24-P11664,FIELD INTERVIEW,PD8,PPD,12:23:52 05/25/24,"PARK AVE & E POPLAR ST, Pocatello, ID 83201",2024-05-25 12:23:52,2024,5,25,12,5,OTHER,,
24-P11682,ASSAULT,PD8,PPD,17:27:26 05/25/24,"675 WILLARD AVE, Pocatello, ID 83201",2024-05-25 17:27:26,2024,5,25,17,5,VIOLENT,42.8872776,-112.4478324
24-P11735,STOLEN VEHICLE,PD8,PPD,10:26:49 05/26/24,"270 E POPLAR ST, Pocatello, ID 83201",2024-05-26 10:26:49,2024,5,26,10,6,OTHER,42.8860559,-112.4493861
24-P11795,FIELD INTERVIEW,PD8,PPD,02:28:01 05/27/24,"WAYNE AVE & E PINE ST, Pocatello, ID 83201",2024-05-27 02:28:01,2024,5,27,2,0,OTHER,,
24-P11814,JUVENILE PROB,PD8,PPD,12:30:25 05/27/24,"682 RANDOLPH AVE, Pocatello, ID 83201",2024-05-27 12:30:25,2024,5,27,12,0,OTHER,42.8873948,-112.4426853
24-P11815,WELFARE CHECK,PD8,PPD,13:25:18 05/27/24,"672 RANDOLPH AVE, Pocatello, ID 83201",2024-05-27 13:25:18,2024,5,27,13,0,SERVICE,42.8872365,-112.4426861
24-P11844,CHILD PROTECTIO,PD8,PPD,19:36:22 05/27/24,"E PINE ST & RANDOLPH AVE, Pocatello, ID 83201",2024-05-27 19:36:22,2024,5,27,19,0,OTHER,,
24-P11873,CODE ENFORCE,PD8,PPD,04:15:34 05/28/24,"135 WARREN AVE, Pocatello, ID 83201",2024-05-28 04:15:34,2024,5,28,4,1,OTHER,42.8775686,-112.4491318
24-P11880,ACCIDENT,PD8,PPD,08:06:41 05/28/24,"539 WILLARD AVE, Pocatello, ID 83201",2024-05-28 08:06:41,2024,5,28,8,1,OTHER,42.8849165,-112.4478503
24-P11915,WELFARE CHECK,PD8,PPD,15:34:29 05/28/24,"682 WASHINGTON AVE, Pocatello, ID 83201",2024-05-28 15:34:29,2024,5,28,15,1,SERVICE,42.8873992,-112.4463661
24-P11916,STOLEN VEHICLE,PD8,PPD,15:49:37 05/28/24,"331 WASHINGTON AVE, Pocatello, ID 83201",2024-05-28 15:49:37,2024,5,28,15,1,OTHER,42.881164,-112.4466474
24-P11924,CODE ENFORCE,PD8,PPD,16:38:29 05/28/24,"764 WASHINGTON AVE, Pocatello, ID 83201",2024-05-28 16:38:29,2024,5,28,16,1,OTHER,42.8890327,-112.4462991
24-P11950,ATTEMPT-LOCATE,PD8,PPD,20:40:38 05/28/24,"630 WASHINGTON AVE, Pocatello, ID 83201",2024-05-28 20:40:38,2024,5,28,20,1,OTHER,42.8865842,-112.4463762
24-P11958,FRAUD,PD8,PPD,21:15:14 05/28/24,"272 WARREN AVE, Pocatello, ID 83201",2024-05-28 21:15:14,2024,5,28,21,1,OTHER,42.8800136,-112.4488855
24-P11969,DISTURBANCE,PD8,PPD,00:10:23 05/29/24,"418 RANDOLPH AVE, Pocatello, ID 83201",2024-05-29 00:10:23,2024,5,29,0,2,DISORDER,42.8827692,-112.4427242
24-P12018,ANIMAL PROBLEM,PD8,PPD,12:51:49 05/29/24,"725 PARK AVE, Pocatello, ID 83201",2024-05-29 12:51:49,2024,5,29,12,2,OTHER,42.8883055,-112.444135
24-P12035,ASSAULT,PD8,PPD,15:25:11 05/29/24,"418 RANDOLPH AVE, Pocatello, ID 83201",2024-05-29 15:25:11,2024,5,29,15,2,VIOLENT,42.8827692,-112.4427242
24-P12136,PROPERTY DAMAGE,PD8,PPD,22:56:00 05/25/24,"675 WILLARD AVE, Pocatello, ID 83201",2024-05-25 22:56:00,2024,5,25,22,5,OTHER,42.8872776,-112.4478324
24-P12140,ANIMAL PROBLEM,PD8,PPD,15:01:42 05/30/24,"640 RANDOLPH AVE, Pocatello, ID 83201",2024-05-30 15:01:42,2024,5,30,15,3,OTHER,42.8867301,-112.4426887
